infer_mode;features;train_using_all_batches;skip_training_starting_batch;batch;featurizer;attribute;feature;weight
dk;incremental;True;-1;35;OccurAttrFeaturizer;city;birthyear;0.198
dk;incremental;True;-1;35;OccurAttrFeaturizer;city;birthplace;1.218
dk;incremental;True;-1;35;OccurAttrFeaturizer;city;position;0.085
dk;incremental;True;-1;35;OccurAttrFeaturizer;city;team;2.465
dk;incremental;True;-1;35;OccurAttrFeaturizer;city;city;0.0
dk;incremental;True;-1;35;OccurAttrFeaturizer;city;stadium;2.842
dk;incremental;True;-1;35;OccurAttrFeaturizer;city;season;0.256
dk;incremental;True;-1;35;OccurAttrFeaturizer;city;manager;1.68
dk;incremental;True;-1;36;OccurAttrFeaturizer;city;name;1.623
dk;incremental;True;-1;36;OccurAttrFeaturizer;city;surname;1.612
dk;incremental;True;-1;36;OccurAttrFeaturizer;city;birthyear;0.198
dk;incremental;True;-1;36;OccurAttrFeaturizer;city;birthplace;1.218
dk;incremental;True;-1;36;OccurAttrFeaturizer;city;position;0.085
dk;incremental;True;-1;36;OccurAttrFeaturizer;city;team;2.465
dk;incremental;True;-1;36;OccurAttrFeaturizer;city;city;0.0
dk;incremental;True;-1;36;OccurAttrFeaturizer;city;stadium;2.842
dk;incremental;True;-1;36;OccurAttrFeaturizer;city;season;0.256
dk;incremental;True;-1;36;OccurAttrFeaturizer;city;manager;1.68
dk;incremental;True;-1;36;OccurAttrFeaturizer;season;name;1.284
dk;incremental;True;-1;36;OccurAttrFeaturizer;season;surname;1.298
